u

Блок 1Aerogel
Название блока данных:     Aerogel
Дата регистрации данных:   03.05.2024
Время регистрации данных:  13-17-06
Комментарий пользователя:  Aerogel
Прибор:        P-20X8
Номер канала:  1

Цикл 2, Шаг 1
Физический номер цикла: 2
Комментарий пользователя к шагу данных: 
Приборный комментарий: Шаг завершен по пределу потенциала
Тип работы: Гальваностат
Потенциал РЦ "До" (Вольт)     : не измерялся
Потенциал РЦ "После" (Вольт)  : не измерялся
Потенциал установления (Вольт): не измерялся
Ток установления (Ампер)      : не измерялся
Скорость развертки: 0 A/с.
Количество точек данных: 681
Время, с.,                   Потенциал, В,                   Ток, А
Приборный комментарий: Шаг завершен по пределу потенциала
Тип работы: Гальваностат
Потенциал РЦ "До" (Вольт)     : не измерялся
Потенциал РЦ "После" (Вольт)  : не измерялся
Потенциал установления (Вольт): не измерялся
Ток установления (Ампер)      : не измерялся
Скорость развертки: 0 A/с.
Количество точек данных: 149
Время, с.,                   Потенциал, В,                   Ток, А
0,009999999776                0,127240002155                0,128043815494                
0,019999999553                0,136113002896                0,128043815494                
0,029999999329                0,143253996968                0,128052249551                
0,039999999106                0,149528995156                0,128043815494                
0,050000000745                0,155588001013                0,128043815494                
0,059999998659                0,161430999637                0,128043815494                
0,070000000298                0,16705699265                0,128043815494                
0,079999998212                0,172683998942                0,128043815494                
0,090000003576                0,178093001246                0,128043815494                
0,10000000149                0,183503001928                0,128043815494                
0,109999999404                0,18912999332                0,128043815494                
0,119999997318                0,194323003292                0,128043815494                
0,129999995232                0,199300006032                0,128052249551                
0,140000000596                0,204276993871                0,128043815494                
0,15000000596                0,209686994553                0,128043815494                
0,159999996424                0,214663997293                0,128043815494                
0,170000001788                0,219858005643                0,128035381436                
0,180000007153                0,224834993482                0,128043815494                
0,189999997616                0,22959600389                0,128043815494                
0,20000000298                0,234356001019                0,128043815494                
0,209999993443                0,239333003759                0,128035381436                
0,219999998808                0,244310006499                0,128043815494                
0,230000004172                0,249071002007                0,128043815494                
0,239999994636                0,253832012415                0,128043815494                
0,25                0,258592993021                0,128043815494                
0,259999990463                0,26335299015                0,128043815494                
0,270000010729                0,268114000559                0,128052249551                
0,280000001192                0,273090988398                0,128043815494                
0,289999991655                0,277635008097                0,128043815494                
0,300000011921                0,282395988703                0,128035381436                
0,310000002384                0,287156999111                0,128035381436                
0,319999992847                0,291916996241                0,128043815494                
0,330000013113                0,296245008707                0,128043815494                
0,340000003576                0,301005989313                0,128043815494                
0,34999999404                0,305766999722                0,128043815494                
0,360000014305                0,310310989618                0,128043815494                
0,370000004768                0,315288007259                0,128043815494                
0,379999995232                0,319615989923                0,128043815494                
0,389999985695                0,324160009623                0,128035381436                
0,40000000596                0,328705012798                0,128043815494                
0,409999996424                0,333465009928                0,128043815494                
0,419999986887                0,338225990534                0,128043815494                
0,430000007153                0,342554003                0,128035381436                
0,439999997616                0,347097992897                0,128043815494                
0,449999988079                0,351859003305                0,128052249551                
0,460000008345                0,35618698597                0,128043815494                
0,469999998808                0,360731005669                0,128043815494                
0,479999989271                0,365491986275                0,128043815494                
0,490000009537                0,369819998741                0,128043815494                
0,5                0,374579995871                0,128043815494                
0,509999990463                0,379124999046                0,128043815494                
0,519999980927                0,383668988943                0,128052249551                
0,52999997139                0,38799700141                0,128043815494                
0,540000021458                0,392540991306                0,128043815494                
0,550000011921                0,397085994482                0,128043815494                
0,560000002384                0,401630014181                0,128043815494                
0,569999992847                0,406174004078                0,128043815494                
0,579999983311                0,410935014486                0,128043815494                
0,589999973774                0,415046006441                0,128043815494                
0,600000023842                0,419591009617                0,128043815494                
0,610000014305                0,424351006746                0,128035381436                
0,620000004768                0,42846301198                0,128043815494                
0,629999995232                0,433223992586                0,128043815494                
0,639999985695                0,437335014343                0,128043815494                
0,649999976158                0,442095994949                0,128052249551                
0,660000026226                0,446640014648                0,128052249551                
0,670000016689                0,45075199008                0,128043815494                
0,680000007153                0,455511987209                0,128043815494                
0,689999997616                0,459839999676                0,128043815494                
0,699999988079                0,464385002851                0,128043815494                
0,709999978542                0,468712002039                0,128043815494                
0,72000002861                0,473257005215                0,128043815494                
0,730000019073                0,477800995111                0,128043815494                
0,740000009537                0,482129007578                0,128043815494                
0,75                0,486672997475                0,128052249551                
0,759999990463                0,491001009941                0,128043815494                
0,769999980927                0,495328992605                0,128035381436                
0,77999997139                0,500090003014                0,128043815494                
0,790000021458                0,50441801548                0,128043815494                
0,800000011921                0,508746027946                0,128043815494                
0,810000002384                0,513289988041                0,128043815494                
0,819999992847                0,517618000507                0,128052249551                
0,829999983311                0,521946012974                0,128052249551                
0,839999973774                0,52627402544                0,128043815494                
0,850000023842                0,530601978302                0,128043815494                
0,860000014305                0,534928977489                0,128043815494                
0,870000004768                0,5396900177                0,128043815494                
0,879999995232                0,543802022934                0,128043815494                
0,889999985695                0,548129975796                0,128043815494                
0,899999976158                0,552890002728                0,128035381436                
0,910000026226                0,557002007961                0,128043815494                
0,920000016689                0,561330020428                0,128043815494                
0,930000007153                0,565873980522                0,128052249551                
0,939999997616                0,570201992989                0,128043815494                
0,949999988079                0,574530005455                0,128043815494                
0,959999978542                0,578858017921                0,128035381436                
0,97000002861                0,583185970783                0,128043815494                
0,980000019073                0,587729990482                0,128035381436                
0,990000009537                0,592058002949                0,128043815494                
1                0,596386015415                0,128035381436                
1,009999990463                0,60049700737                0,128035381436                
1,019999980927                0,605041980743                0,128043815494                
1,02999997139                0,609368979931                0,128052249551                
1,039999961853                0,613696992397                0,128043815494                
1,049999952316                0,617808997631                0,128035381436                
1,05999994278                0,62235301733                0,128043815494                
1,070000052452                0,626681029797                0,128043815494                
1,080000042915                0,631008982658                0,128035381436                
1,090000033379                0,635336995125                0,128043815494                
1,100000023842                0,63944798708                0,128043815494                
1,110000014305                0,643775999546                0,128035381436                
1,120000004768                0,648104012012                0,128043815494                
1,129999995232                0,652216017246                0,128043815494                
1,139999985695                0,656759977341                0,128043815494                
1,149999976158                0,660871982574                0,128052249551                
1,159999966621                0,665198981762                0,128043815494                
1,169999957085                0,669526994228                0,128035381436                
1,179999947548                0,673638999462                0,128043815494                
1,19000005722                0,677967011929                0,128035381436                
1,200000047684                0,681861996651                0,128043815494                
1,210000038147                0,686190009117                0,128043815494                
1,22000002861                0,690518021584                0,128043815494                
1,230000019073                0,694629013538                0,128035381436                
1,240000009537                0,698957026005                0,128043815494                
1,25                0,703284978867                0,128043815494                
1,259999990463                0,7073969841                0,128043815494                
1,269999980927                0,711723983288                0,128052249551                
1,27999997139                0,715835988522                0,128043815494                
1,289999961853                0,719946980476                0,128043815494                
1,299999952316                0,724274992943                0,128043815494                
1,30999994278                0,728170990944                0,128043815494                
1,320000052452                0,732497990131                0,128052249551                
1,330000042915                0,736609995365                0,128043815494                
1,340000033379                0,74072098732                0,128043815494                
1,350000023842                0,745048999786                0,128043815494                
1,360000014305                0,748943984509                0,128043815494                
1,370000004768                0,753055989742                0,128043815494                
1,379999995232                0,757384002209                0,128043815494                
1,389999985695                0,761494994164                0,128043815494                
1,399999976158                0,765390992165                0,128043815494                
1,409999966621                0,769501984119                0,128043815494                
1,419999957085                0,773397028446                0,128035381436                
1,429999947548                0,777724981308                0,128043815494                
1,44000005722                0,781620025635                0,128043815494                
1,450000047684                0,785731971264                0,128052249551                
1,460000038147                0,789843022823                0,128043815494                
1,47000002861                0,793738007545                0,128043815494                
1,480000019073                0,797850012779                0,128035381436                
1,490000009537                0,800662994385                0,128043815494                

Цикл 7, Шаг 2
Физический номер цикла: 7
Комментарий пользователя к шагу данных: 
Приборный комментарий: Шаг завершен по пределу потенциала
Тип работы: Гальваностат
Потенциал РЦ "До" (Вольт)     : не измерялся
Потенциал РЦ "После" (Вольт)  : не измерялся
Потенциал установления (Вольт): не измерялся
Ток установления (Ампер)      : не измерялся
Скорость развертки: 0 A/с.
Количество точек данных: 149
Время, с.,                   Потенциал, В,                   Ток, А
0,009999999776                0,679265022278                -0,127967908978                
0,019999999553                0,670608997345                -0,127959474921                
0,029999999329                0,663468003273                -0,127967908978                
0,039999999106                0,656975984573                -0,127967908978                
0,050000000745                0,650916993618                -0,127967908978                
0,059999998659                0,645075023174                -0,127967908978                
0,070000000298                0,63944798708                -0,127959474921                
0,079999998212                0,633822023869                -0,127959474921                
0,090000003576                0,627978980541                -0,127967908978                
0,10000000149                0,622569978237                -0,127959474921                
0,109999999404                0,617160022259                -0,127967908978                
0,119999997318                0,611750006676                -0,127959474921                
0,129999995232                0,606555998325                -0,127959474921                
0,140000000596                0,601145982742                -0,127967908978                
0,15000000596                0,596386015415                -0,127967908978                
0,159999996424                0,590975999832                -0,127967908978                
0,170000001788                0,585999011993                -0,127959474921                
0,180000007153                0,580805003643                -0,127967908978                
0,189999997616                0,575828015804                -0,127959474921                
0,20000000298                0,570635020733                -0,127959474921                
0,209999993443                0,565873980522                -0,127967908978                
0,219999998808                0,560896992683                -0,127967908978                
0,230000004172                0,555920004845                -0,127967908978                
0,239999994636                0,550943017006                -0,127959474921                
0,25                0,546181976795                -0,127959474921                
0,259999990463                0,541204988956                -0,127967908978                
0,270000010729                0,53644400835                -0,127959474921                
0,280000001192                0,531251013279                -0,127967908978                
0,289999991655                0,526489973068                -0,127967908978                
0,300000011921                0,521728992462                -0,127967908978                
0,310000002384                0,516752004623                -0,127967908978                
0,319999992847                0,511991977692                -0,127967908978                
0,330000013113                0,507013976574                -0,127967908978                
0,340000003576                0,502470016479                -0,127959474921                
0,34999999404                0,497709006071                -0,127959474921                
0,360000014305                0,49273198843                -0,127959474921                
0,370000004768                0,487971991301                -0,127959474921                
0,379999995232                0,483426988125                -0,127959474921                
0,389999985695                0,478666990995                -0,127967908978                
0,40000000596                0,473906010389                -0,127959474921                
0,409999996424                0,46936199069                -0,127967908978                
0,419999986887                0,464601010084                -0,127959474921                
0,430000007153                0,459839999676                -0,127951040864                
0,439999997616                0,455080002546                -0,127967908978                
0,449999988079                0,450534999371                -0,127959474921                
0,460000008345                0,445991009474                -0,127959474921                
0,469999998808                0,441013991833                -0,127959474921                
0,479999989271                0,436686009169                -0,127967908978                
0,490000009537                0,43192499876                -0,127959474921                
0,5                0,427165001631                -0,127967908978                
0,509999990463                0,422403991222                -0,127967908978                
0,519999980927                0,417860001326                -0,127967908978                
0,52999997139                0,41331499815                -0,127967908978                
0,540000021458                0,408771008253                -0,127959474921                
0,550000011921                0,404009997845                -0,127959474921                
0,560000002384                0,399681985378                -0,127959474921                
0,569999992847                0,394921988249                -0,127959474921                
0,579999983311                0,390377014875                -0,127967908978                
0,589999973774                0,385832995176                -0,127967908978                
0,600000023842                0,38128900528                -0,127959474921                
0,610000014305                0,376527994871                -0,127959474921                
0,620000004768                0,371984004974                -0,127959474921                
0,629999995232                0,367439001799                -0,127959474921                
0,639999985695                0,362895011902                -0,127959474921                
0,649999976158                0,358350992203                -0,127967908978                
0,660000026226                0,353805989027                -0,127967908978                
0,670000016689                0,34926199913                -0,127967908978                
0,680000007153                0,344718009233                -0,127959474921                
0,689999997616                0,340173989534                -0,127967908978                
0,699999988079                0,33584600687                -0,127967908978                
0,709999978542                0,331301003695                -0,127967908978                
0,72000002861                0,326757013798                -0,127967908978                
0,730000019073                0,322212994099                -0,127967908978                
0,740000009537                0,317885011435                -0,127967908978                
0,75                0,313124001026                -0,127967908978                
0,759999990463                0,30879598856                -0,127959474921                
0,769999980927                0,304468005896                -0,127959474921                
0,77999997139                0,299923986197                -0,127967908978                
0,790000021458                0,2953799963                -0,127967908978                
0,800000011921                0,290834993124                -0,127959474921                
0,810000002384                0,286507993937                -0,127951040864                
0,819999992847                0,282180011272                -0,127959474921                
0,829999983311                0,277419000864                -0,127967908978                
0,839999973774                0,27330699563                -0,127959474921                
0,850000023842                0,268763005733                -0,127959474921                
0,860000014305                0,264434993267                -0,127967908978                
0,870000004768                0,25989100337                -0,127967908978                
0,879999995232                0,255347013474                -0,127959474921                
0,889999985695                0,25123500824                -0,127959474921                
0,899999976158                0,246691003442                -0,127967908978                
0,910000026226                0,242363005877                -0,127959474921                
0,920000016689                0,237819001079                -0,127959474921                
0,930000007153                0,233491003513                -0,127959474921                
0,939999997616                0,229163005948                -0,127959474921                
0,949999988079                0,224834993482                -0,127967908978                
0,959999978542                0,220723003149                -0,127959474921                
0,97000002861                0,21596300602                -0,127967908978                
0,980000019073                0,211851000786                -0,127959474921                
0,990000009537                0,207523003221                -0,127959474921                
1                0,203195005655                -0,127967908978                
1,009999990463                0,198651000857                -0,127967908978                
1,019999980927                0,194323003292                -0,127967908978                
1,02999997139                0,190211996436                -0,127959474921                
1,039999961853                0,185883998871                -0,127959474921                
1,049999952316                0,181556001306                -0,127967908978                
1,05999994278                0,17722800374                -0,127967908978                
1,070000052452                0,173115998507                -0,127959474921                
1,080000042915                0,168788000941                -0,127959474921                
1,090000033379                0,164243996143                -0,127959474921                
1,100000023842                0,159915998578                -0,127967908978                
1,110000014305                0,156020998955                -0,127959474921                
1,120000004768                0,151476994157                -0,127967908978                
1,129999995232                0,147148996592                -0,127959474921                
1,139999985695                0,143253996968                -0,127967908978                
1,149999976158                0,138925999403                -0,127967908978                
1,159999966621                0,134598001838                -0,127967908978                
1,169999957085                0,130270004272                -0,127967908978                
1,179999947548                0,126158997416                -0,127959474921                
1,19000005722                0,122046999633                -0,127967908978                
1,200000047684                0,117503002286                -0,127967908978                
1,210000038147                0,113390997052                -0,127967908978                
1,22000002861                0,109279997647                -0,127959474921                
1,230000019073                0,105167999864                -0,127967908978                
1,240000009537                0,100840002298                -0,127959474921                
1,25                0,096729002893                -0,127967908978                
1,259999990463                0,092616997659                -0,127967908978                
1,269999980927                0,088505998254                -0,127959474921                
1,27999997139                0,084178000689                -0,127959474921                
1,289999961853                0,080066002905                -0,127959474921                
1,299999952316                0,0759550035                -0,127967908978                
1,30999994278                0,071626998484                -0,127967908978                
1,320000052452                0,067515000701                -0,127967908978                
1,330000042915                0,063620001078                -0,127967908978                
1,340000033379                0,059509001672                -0,127967908978                
1,350000023842                0,055181000382                -0,127959474921                
1,360000014305                0,051068998873                -0,127959474921                
1,370000004768                0,046957999468                -0,127959474921                
1,379999995232                0,042846001685                -0,127959474921                
1,389999985695                0,038518000394                -0,127959474921                
1,399999976158                0,034839998931                -0,127967908978                
1,409999966621                0,030727999285                -0,127959474921                
1,419999957085                0,026616999879                -0,127959474921                
1,429999947548                0,022722000256                -0,127959474921                
1,44000005722                0,018394000828                -0,127959474921                
1,450000047684                0,014715000056                -0,127959474921                
1,460000038147                0,010170999914                -0,127967908978                
1,47000002861                0,006275000051                -0,127959474921                
1,480000019073                0,002163999947                -0,127967908978                
1,490000009537                -0,000866000017                -0,127967908978                
u

Блок 9Aerogel
Название блока данных:     Aerogel
Дата регистрации данных:   03.05.2024
Время регистрации данных:  13-17-06
Комментарий пользователя:  Aerogel
Прибор:        P-20X8
Номер канала:  1

Цикл 7, Шаг 1
Физический номер цикла: 7
Комментарий пользователя к шагу данных: 
Приборный комментарий: Шаг завершен по пределу потенциала
Тип работы: Гальваностат
Потенциал РЦ "До" (Вольт)     : не измерялся
Потенциал РЦ "После" (Вольт)  : не измерялся
Потенциал установления (Вольт): не измерялся
Ток установления (Ампер)      : не измерялся
Скорость развертки: 0 A/с.
Количество точек данных: 174
Время, с.,                   Потенциал, В,                   Ток, А
0,004999999888                0,186533004045                0,192044630647                
0,009999999776                0,194323003292                0,192044630647                
0,014999999665                0,200598999858                0,192036196589                
0,019999999553                0,206008002162                0,192036196589                
0,025000000373                0,211201995611                0,192044630647                
0,029999999329                0,216395005584                0,192044630647                
0,035000000149                0,221156001091                0,192044630647                
0,039999999106                0,225916996598                0,192053064704                
0,045000001788                0,230244994164                0,192053064704                
0,050000000745                0,234788998961                0,192053064704                
0,054999999702                0,239116996527                0,192053064704                
0,059999998659                0,243444994092                0,192053064704                
0,064999997616                0,247556000948                0,192053064704                
0,070000000298                0,251884013414                0,192053064704                
0,07500000298                0,256211996078                0,192053064704                
0,079999998212                0,260107010603                0,192044630647                
0,085000000894                0,264218986034                0,192036196589                
0,090000003576                0,268114000559                0,192044630647                
0,094999998808                0,272224992514                0,192044630647                
0,10000000149                0,276120990515                0,192044630647                
0,104999996722                0,280232012272                0,192044630647                
0,109999999404                0,284126996994                0,192044630647                
0,115000002086                0,287806004286                0,192044630647                
0,119999997318                0,291916996241                0,192044630647                
0,125                0,295812994242                0,192044630647                
0,129999995232                0,299708008766                0,192036196589                
0,135000005364                0,303602993488                0,192044630647                
0,140000000596                0,307280987501                0,192044630647                
0,144999995828                0,311176985502                0,192036196589                
0,15000000596                0,315072000027                0,192036196589                
0,155000001192                0,318533986807                0,192044630647                
0,159999996424                0,322429001331                0,192044630647                
0,165000006557                0,326108008623                0,192044630647                
0,170000001788                0,329786986113                0,192044630647                
0,17499999702                0,333682000637                0,192044630647                
0,180000007153                0,33735999465                0,192044630647                
0,185000002384                0,341255992651                0,192044630647                
0,189999997616                0,344933986664                0,192044630647                
0,194999992847                0,348612993956                0,192053064704                
0,20000000298                0,352075010538                0,192053064704                
0,204999998212                0,355753988028                0,192044630647                
0,209999993443                0,359649002552                0,192044630647                
0,215000003576                0,363328009844                0,192044630647                
0,219999998808                0,366789996624                0,192044630647                
0,22499999404                0,370469003916                0,192044630647                
0,230000004172                0,373930990696                0,192036196589                
0,234999999404                0,377609997988                0,192044630647                
0,239999994636                0,38128900528                0,192053064704                
0,245000004768                0,38475099206                0,192053064704                
0,25                0,388429999352                0,192053064704                
0,254999995232                0,392107993364                0,192053064704                
0,259999990463                0,395570993423                0,192044630647                
0,264999985695                0,399033010006                0,192044630647                
0,270000010729                0,402494996786                0,192044630647                
0,27500000596                0,406174004078                0,192044630647                
0,280000001192                0,409635990858                0,192044630647                
0,284999996424                0,413098990917                0,192044630647                
0,289999991655                0,4165610075                0,192044630647                
0,294999986887                0,420240014791                0,192044630647                
0,300000011921                0,423918992281                0,192044630647                
0,305000007153                0,427381008863                0,192053064704                
0,310000002384                0,430842995644                0,192044630647                
0,314999997616                0,434305995703                0,192044630647                
0,319999992847                0,437983989716                0,192044630647                
0,324999988079                0,441446989775                0,192044630647                
0,330000013113                0,444909006357                0,192044630647                
0,335000008345                0,448370993137                0,192036196589                
0,340000003576                0,452050000429                0,192036196589                
0,344999998808                0,455511987209                0,192044630647                
0,34999999404                0,458757996559                0,192053064704                
0,354999989271                0,462220996618                0,192044630647                
0,360000014305                0,465683013201                0,192044630647                
0,365000009537                0,46936199069                0,192053064704                
0,370000004768                0,472824007273                0,192053064704                
0,375                0,476503014565                0,192053064704                
0,379999995232                0,479748994112                0,192044630647                
0,384999990463                0,483211010695                0,192044630647                
0,389999985695                0,486456990242                0,192061498761                
0,395000010729                0,490135997534                0,192053064704                
0,40000000596                0,493598014116                0,192044630647                
0,405000001192                0,496843993664                0,192044630647                
0,409999996424                0,500306010246                0,192044630647                
0,414999991655                0,503768026829                0,192044630647                
0,419999986887                0,507230997086                0,192044630647                
0,425000011921                0,510693013668                0,192044630647                
0,430000007153                0,514154970646                0,192053064704                
0,435000002384                0,517618000507                0,192053064704                
0,439999997616                0,520864009857                0,192053064704                
0,444999992847                0,524110019207                0,192044630647                
0,449999988079                0,527571976185                0,192044630647                
0,455000013113                0,531033992767                0,192044630647                
0,460000008345                0,534497022629                0,192053064704                
0,465000003576                0,537742972374                0,192053064704                
0,469999998808                0,540988028049                0,192044630647                
0,47499999404                0,544450998306                0,192044630647                
0,479999989271                0,547913014889                0,192053064704                
0,485000014305                0,551374971867                0,192053064704                
0,490000009537                0,554620981216                0,192053064704                
0,495000004768                0,558084011078                0,192053064704                
0,5                0,56154602766                0,192044630647                
0,504999995232                0,564791977406                0,192044630647                
0,509999990463                0,568037986755                0,192044630647                
0,514999985695                0,571500003338                0,192044630647                
0,519999980927                0,574962973595                0,192036196589                
0,524999976158                0,578424990177                0,192036196589                
0,52999997139                0,581670999527                0,192053064704                
0,535000026226                0,584917008877                0,192044630647                
0,540000021458                0,588379025459                0,192053064704                
0,545000016689                0,591840982437                0,192053064704                
0,550000011921                0,595086991787                0,192053064704                
0,555000007153                0,598550021648                0,192053064704                
0,560000002384                0,601795971394                0,192044630647                
0,564999997616                0,605041980743                0,192044630647                
0,569999992847                0,608503997326                0,192044630647                
0,574999988079                0,611750006676                0,192044630647                
0,579999983311                0,615212023258                0,192044630647                
0,584999978542                0,618242025375                0,192044630647                
0,589999973774                0,621703982353                0,192044630647                
0,59500002861                0,625165998936                0,192053064704                
0,600000023842                0,628196001053                0,192044630647                
0,605000019073                0,631442010403                0,192044630647                
0,610000014305                0,634904026985                0,192044630647                
0,615000009537                0,638365983963                0,192053064704                
0,620000004768                0,64139598608                0,192036196589                
0,625                0,64464199543                0,192036196589                
0,629999995232                0,648104012012                0,192044630647                
0,634999990463                0,651566982269                0,192044630647                
0,639999985695                0,65481197834                0,192044630647                
0,644999980927                0,65805798769                0,192044630647                
0,649999976158                0,66130399704                0,192044630647                
0,65499997139                0,66455000639                0,192053064704                
0,660000026226                0,667580008507                0,192053064704                
0,665000021458                0,670826017857                0,192044630647                
0,670000016689                0,674072027206                0,192044630647                
0,675000011921                0,677317976952                0,192044630647                
0,680000007153                0,680779993534                0,192044630647                
0,685000002384                0,684242010117                0,192053064704                
0,689999997616                0,687488019466                0,192053064704                
0,694999992847                0,690734028816                0,192044630647                
0,699999988079                0,693979978561                0,192044630647                
0,704999983311                0,697225987911                0,192044630647                
0,709999978542                0,700471997261                0,192053064704                
0,714999973774                0,703500986099                0,192053064704                
0,72000002861                0,706746995449                0,192036196589                
0,725000023842                0,710210025311                0,192044630647                
0,730000019073                0,713239014149                0,192044630647                
0,735000014305                0,716485023499                0,192044630647                
0,740000009537                0,719515025616                0,192053064704                
0,745000004768                0,722760975361                0,192044630647                
0,75                0,726222991943                0,192053064704                
0,754999995232                0,729469001293                0,192053064704                
0,759999990463                0,732497990131                0,192044630647                
0,764999985695                0,735527992249                0,192044630647                
0,769999980927                0,738774001598                0,192053064704                
0,774999976158                0,742020010948                0,192044630647                
0,77999997139                0,745266020298                0,192044630647                
0,785000026226                0,748512029648                0,192036196589                
0,790000021458                0,751757979393                0,192044630647                
0,795000016689                0,754571020603                0,192053064704                
0,800000011921                0,757816970348                0,192044630647                
0,805000007153                0,761062979698                0,192044630647                
0,810000002384                0,764092028141                0,192044630647                
0,814999997616                0,767337977886                0,192053064704                
0,819999992847                0,770367980003                0,192053064704                
0,824999988079                0,773397028446                0,192044630647                
0,829999983311                0,776642978191                0,192044630647                
0,834999978542                0,779888987541                0,192044630647                
0,839999973774                0,782918989658                0,192044630647                
0,84500002861                0,786163985729                0,192053064704                
0,850000023842                0,789193987846                0,192053064704                
0,855000019073                0,792223989964                0,192053064704                
